high_flour,low_flour,warm_water,sugar,yeast,salt,olive_oil,standstill,temp,bake_time,extra_effort,pineapple,pearl,elec_power,cooker_age,cooker_gender,label
167.04,117.25,143.93,7.7,2.17,3.08,10.61,33.43,226.55,10.8,True,False,False,1,29,1,1
173.73,115.97,150.89,4.15,4.6,4.98,10.68,30.73,216.42,11.39,True,True,False,1,51,1,1
143.19,126.35,110.38,7.91,3.71,3.07,19.87,44.45,221.77,10.97,True,False,False,1,60,0,1
107.33,84.18,101.27,8.88,5.24,3.6,17.67,54.03,218.3,11.08,True,False,False,1,38,1,1
166.83,-161.61,68.47,-56.18,-27.72,-86.36,-9.44,123.78,475.32,100.35,False,True,True,0,79,1,0
447.1,593.16,-357.62,98.14,58.29,31.74,-12.73,45.51,-167.53,62.39,False,True,True,0,61,1,0
122.75,120.45,124.8,5.57,5.17,4.03,10.17,32.98,213.08,11.43,True,False,False,1,25,1,1
21.32,-315.55,120.96,101.55,49.04,-25.73,-70.98,11.12,493.28,25.21,True,False,True,0,97,0,0
-237.77,307.68,115.69,-94.78,39.31,23.69,19.53,114.85,232.56,68.33,False,False,True,0,20,0,0
629.4,-216.95,-143.4,67.52,-26.9,-64.13,76.42,-7.67,331.87,-73.43,False,True,True,0,29,0,0
127.5,63.57,148.15,6.44,4.51,4.36,19.82,44.2,225.91,11.76,False,False,False,1,59,1,1
151.66,126.05,131.15,8.87,6.27,4.84,16.38,33.56,214.2,11.53,True,False,False,1,75,0,1
162.89,133.55,179.46,8.29,4.5,2.4,12.26,53.42,224.32,11.81,True,False,False,1,43,1,1
-153.62,-402.57,476.75,92.82,-94.55,41.9,-37.11,0.75,-166.28,-74.15,True,False,True,0,83,1,0
178.92,100.89,121.79,6.66,4.51,4.17,16.65,50.82,214.89,11.65,True,False,False,1,89,0,1
169.13,49.85,-33.87,-46.92,-68.29,-48.03,-53.94,-41.38,483.85,-79.4,False,True,True,0,21,0,0
130.81,101.97,126.96,6.94,5.44,4.25,12.48,43.63,228.88,11.27,True,False,False,0,20,1,1
53.36,60.35,-92.6,-43.67,-81.21,-75.6,57.26,39.78,404.0,18.14,False,True,True,0,46,0,0
179.15,57.23,475.92,50.14,-20.94,24.28,-5.12,-53.72,-255.55,31.59,False,True,True,0,92,1,0
-365.58,-9.54,-61.86,104.49,84.76,-11.94,-77.17,116.06,137.49,42.58,True,True,True,0,45,1,0
114.04,127.38,140.49,7.35,4.07,2.03,18.74,48.13,210.95,11.68,True,False,False,1,71,1,1
161.53,83.92,157.52,6.29,6.69,4.75,15.83,34.2,210.37,11.05,True,True,False,1,71,1,1
165.49,72.53,143.54,7.96,3.7,3.29,15.03,51.84,220.45,11.61,True,False,False,1,57,0,1
140.19,116.49,176.96,7.22,3.42,4.41,16.85,39.87,222.52,11.38,True,False,False,1,53,1,1
155.19,91.91,118.9,9.66,5.38,4.35,14.77,50.15,219.39,11.56,True,False,False,1,79,1,1
155.02,95.22,161.81,6.34,4.64,4.7,13.82,38.55,223.76,10.59,True,False,False,1,60,0,1
558.62,37.32,556.14,4.65,-14.89,68.88,3.54,102.97,52.68,104.6,False,True,True,0,30,1,0
135.98,103.46,122.65,4.94,6.94,3.87,15.29,57.36,227.38,10.74,True,False,False,1,35,1,1
162.11,109.86,108.9,8.75,5.39,3.52,18.07,50.17,210.18,11.27,True,False,False,1,95,0,1
110.53,107.84,146.58,6.54,3.3,3.78,17.62,32.77,221.68,10.03,True,False,False,1,48,0,1
121.97,86.39,119.64,6.02,2.78,2.98,18.95,49.65,226.94,10.27,True,False,False,1,82,0,1
322.63,-254.67,423.26,6.76,0.37,-17.37,-87.32,94.25,386.96,66.46,False,True,True,0,14,1,0
146.94,100.27,136.3,6.58,6.84,3.0,14.04,54.52,225.31,11.58,False,False,False,1,80,0,1
612.27,105.13,252.47,42.13,-11.0,11.68,-79.89,45.13,696.61,-89.22,False,True,False,0,33,0,0
161.17,131.36,113.58,4.92,2.13,2.68,12.09,41.47,229.11,11.33,True,False,False,1,17,1,1
137.49,134.08,173.39,6.94,3.81,4.21,13.92,51.4,224.27,11.89,True,False,False,1,58,1,1
-274.46,236.05,618.33,-36.35,-66.38,-7.8,-48.51,102.36,242.73,-72.35,False,True,True,0,35,1,0
532.42,-4.39,-190.38,47.17,90.51,-52.16,-42.71,45.82,-30.67,-73.28,False,True,True,0,24,1,0
48.67,385.2,-231.99,21.26,-31.88,-40.08,13.0,-69.35,332.17,-54.82,False,True,True,0,69,1,0
127.02,77.25,138.96,8.41,3.35,3.73,15.91,44.24,222.42,11.57,True,False,False,1,24,1,1
-374.53,-174.38,-366.1,2.69,-4.76,103.83,-55.61,129.42,566.4,54.28,False,True,True,0,94,0,0
428.68,435.62,-322.42,103.38,86.69,70.78,84.84,66.6,51.57,32.72,False,True,True,0,48,1,0
-8.53,278.74,243.26,-33.0,-3.94,8.9,85.04,26.85,-120.11,31.86,False,True,True,0,78,1,0
319.24,310.64,-342.56,-23.67,-50.57,-9.89,-64.06,-33.08,265.62,0.91,False,True,True,0,54,1,0
110.31,134.94,151.03,8.12,7.0,3.83,17.51,35.11,212.6,11.74,True,False,False,1,68,0,1
121.19,117.61,144.98,5.78,5.47,3.41,12.41,43.25,226.84,10.34,True,False,False,1,36,0,1
-134.62,92.17,117.26,14.55,-93.68,-90.72,94.16,101.76,184.33,107.72,False,False,True,0,75,0,0
151.46,102.12,131.62,5.54,3.55,4.06,17.33,57.39,224.25,10.31,True,False,True,1,40,1,1
179.14,73.42,173.02,4.41,4.11,3.68,18.72,41.24,210.33,11.87,True,False,False,1,23,0,1
106.92,86.91,105.57,6.32,2.73,2.59,13.38,54.58,229.92,10.28,False,False,False,1,88,1,1
74.44,119.97,63.13,-51.6,-84.7,47.28,-12.16,68.26,-200.68,-35.02,False,True,True,1,77,1,0
166.26,87.7,127.55,8.96,2.2,2.11,18.53,43.63,212.42,11.63,True,False,False,1,75,0,1
106.79,109.03,146.53,4.48,4.85,4.69,16.88,30.58,210.56,10.53,True,False,False,1,27,1,1
100.22,135.14,150.84,9.12,3.16,2.62,15.84,37.13,223.62,11.03,True,False,False,1,83,0,1
162.34,89.7,155.51,9.6,2.44,2.2,16.28,38.13,220.83,10.89,True,False,False,1,16,0,1
106.54,89.98,104.54,8.39,2.61,2.8,14.24,44.86,216.91,10.22,True,False,False,1,94,1,1
101.14,93.32,134.75,4.72,5.9,4.59,16.06,59.51,219.51,11.25,False,False,False,1,87,1,1
146.17,79.98,110.17,6.02,2.92,3.96,15.46,58.65,218.26,11.29,True,False,False,1,19,1,1
174.27,138.29,101.77,6.02,5.46,3.49,18.72,30.54,222.22,11.35,True,False,False,1,92,1,1
135.75,84.61,145.92,6.89,6.27,4.47,11.17,54.36,217.57,11.1,False,False,False,1,93,1,1
123.06,71.66,103.5,6.64,6.15,4.57,15.82,55.41,211.51,10.39,True,True,False,1,26,0,1
153.85,126.52,101.97,4.37,4.23,4.98,17.4,51.22,223.04,10.71,False,True,False,1,16,0,1
118.55,78.68,148.46,5.04,2.93,2.76,15.96,41.84,219.56,11.46,True,False,False,1,78,1,1
400.62,-334.14,-94.59,-51.26,13.46,-71.78,62.0,1.83,-120.37,-17.5,False,True,False,0,66,1,0
140.65,66.93,137.11,8.66,6.78,4.19,18.49,47.98,226.82,10.54,True,False,True,1,89,1,1
78.63,-416.78,-297.21,44.71,-59.42,-18.33,99.96,78.22,37.95,54.52,False,True,True,0,46,0,0
60.42,-231.28,374.37,68.52,89.68,-82.07,-55.76,93.93,-263.6,6.89,False,True,True,0,88,0,0
134.32,133.46,116.38,6.32,5.59,4.26,18.87,53.97,228.41,10.48,False,False,False,1,99,1,1
152.49,120.6,141.1,7.0,3.21,3.48,13.52,58.57,224.7,11.54,True,False,False,1,77,1,1
133.32,107.84,167.97,8.17,2.25,4.81,19.55,59.26,227.92,11.3,True,False,False,1,60,0,1
-297.05,615.64,449.32,-92.66,9.88,6.73,-22.82,97.01,55.87,-9.09,False,True,True,0,79,0,0
162.45,80.06,124.55,6.29,6.64,3.17,10.12,42.37,227.25,10.74,True,False,False,1,16,1,1
167.45,80.53,169.49,8.99,4.97,4.9,12.15,53.76,210.44,10.84,True,False,True,1,30,0,1
175.87,134.11,167.95,5.35,3.8,4.36,19.95,44.83,224.22,10.83,False,False,False,1,88,1,1
480.31,550.51,514.04,-48.16,-76.3,95.32,-84.04,-67.11,563.82,80.23,False,True,True,0,29,1,0
146.51,124.65,101.86,9.87,4.83,3.02,18.41,37.22,210.89,11.1,True,False,False,1,95,1,1
125.82,83.4,122.12,9.44,5.06,2.47,14.64,33.83,215.27,11.05,True,False,False,1,31,1,1
156.71,86.62,106.31,7.84,2.26,2.95,18.57,54.66,226.28,10.53,True,False,False,1,22,0,1
-113.1,126.64,661.37,-25.71,11.26,43.07,39.74,110.33,42.97,12.36,False,True,True,0,74,0,0
124.01,64.56,174.54,5.97,5.01,2.44,13.43,34.54,228.99,11.89,True,False,False,1,90,1,1
167.46,106.1,176.1,6.26,6.65,2.8,11.64,51.51,210.63,10.71,True,False,False,1,73,1,1
170.61,64.58,174.66,6.0,4.72,3.84,17.91,54.45,225.76,11.02,True,False,True,1,58,1,1
-55.03,207.82,84.18,18.42,89.62,4.95,42.14,90.27,545.99,-67.71,False,True,True,0,73,0,0
101.28,125.37,158.0,7.36,5.96,3.8,10.11,42.4,229.71,11.82,True,False,False,1,28,0,1
115.22,73.78,110.35,7.91,6.74,2.49,14.82,58.43,215.12,10.15,True,False,True,1,50,1,1
-4.03,343.7,423.4,22.23,-15.95,18.8,59.62,60.52,-106.31,-76.73,False,True,True,0,51,1,0
345.37,615.08,-128.95,41.62,91.76,9.21,-88.62,-60.34,101.29,20.46,False,True,True,0,78,1,0
-369.21,-368.67,-338.87,73.59,-61.53,15.75,34.56,-57.8,281.25,93.09,False,True,True,0,66,0,0
147.94,63.79,153.64,9.73,6.6,2.19,13.7,32.52,225.15,10.8,True,False,False,1,47,1,1
-166.39,344.66,247.17,-88.01,56.4,81.36,-82.06,-55.72,120.29,-20.34,False,True,True,0,33,0,0
153.99,138.81,120.1,5.84,6.91,3.71,10.98,56.04,225.27,10.79,False,False,False,1,18,0,1
12.99,572.16,405.54,60.28,24.61,61.27,11.27,108.13,242.18,-67.52,False,True,True,0,22,1,0
165.39,96.82,131.36,5.77,6.11,2.74,11.02,46.46,224.4,10.34,True,False,False,1,93,1,1
-277.16,-92.41,6.02,-37.47,29.35,48.62,82.92,77.65,677.94,5.45,False,True,True,0,77,0,0
93.88,148.4,-265.62,12.03,-66.68,-42.19,27.36,149.85,483.91,-54.92,False,False,True,0,40,1,0
-269.53,-389.47,50.03,25.62,83.43,26.45,29.9,99.36,-205.18,-41.57,False,False,True,0,32,1,0
175.87,97.43,168.68,5.35,5.25,2.68,10.73,55.87,214.77,11.09,True,True,True,1,99,1,1
-173.36,139.63,555.8,34.94,7.52,77.87,82.38,-64.1,717.55,-54.73,False,False,True,0,58,0,0
177.06,65.63,113.47,9.15,4.32,4.45,12.64,49.38,225.42,11.05,True,False,False,1,86,1,1
112.52,81.8,125.46,8.71,5.61,2.87,18.91,57.59,228.9,10.6,True,False,False,1,72,1,1
-324.51,400.26,313.03,-43.78,21.79,83.53,-35.49,72.07,139.82,-36.99,False,True,True,0,51,0,0
505.49,-226.06,477.35,-62.06,103.84,-40.35,88.32,56.56,67.86,-50.47,True,True,True,0,12,1,0
178.92,114.91,147.72,6.43,2.21,4.61,11.19,59.85,218.59,10.84,False,False,False,1,54,0,1
154.86,136.72,101.59,6.1,4.78,3.74,13.92,38.33,228.07,11.2,True,False,False,1,61,1,1
-259.27,416.88,371.45,-25.18,0.64,-11.32,-16.49,54.09,504.02,94.4,False,True,True,0,93,1,0
118.16,85.46,105.56,8.73,4.03,2.17,14.18,37.43,215.05,10.71,True,True,False,1,40,1,1
179.44,108.98,115.24,9.78,3.78,3.51,17.54,46.29,216.07,10.22,True,False,False,1,28,1,1
156.49,135.65,154.71,7.81,3.42,3.82,17.46,52.78,227.14,10.36,True,False,False,1,50,0,1
111.59,61.07,136.29,4.15,4.99,3.42,16.87,56.22,216.75,10.62,True,False,False,1,76,1,1
150.23,111.5,120.38,5.17,5.06,4.66,10.84,30.48,223.88,11.12,True,False,False,1,92,0,1
158.68,95.95,152.34,9.91,3.23,4.93,16.33,37.32,225.9,11.73,True,False,False,1,31,1,1
104.73,110.48,152.99,9.49,6.2,4.57,13.78,34.37,214.96,10.92,True,False,False,1,19,0,1
36.45,21.13,340.49,-69.57,-32.27,76.56,43.31,101.18,162.52,-11.18,False,True,True,0,63,1,0
164.22,102.98,124.05,5.51,3.97,2.27,19.55,59.19,217.62,11.72,True,False,False,1,98,1,1
147.97,-15.08,-88.98,-37.09,-29.2,53.33,-33.79,61.41,237.41,-78.89,False,False,True,0,34,0,0
-252.84,-254.74,317.01,0.22,-0.8,-79.33,24.78,84.74,-268.22,-60.53,False,True,True,1,89,1,0
133.02,114.23,164.64,8.72,4.46,3.94,15.03,40.67,223.55,11.91,True,False,False,1,39,0,1
139.11,137.01,150.74,6.3,3.65,3.36,18.32,55.6,218.88,11.07,True,True,False,1,12,1,1
153.96,101.53,179.16,5.77,4.92,4.98,10.93,47.54,215.47,11.09,False,True,False,0,89,0,1
105.66,104.69,169.66,7.86,3.21,3.58,12.33,56.08,212.03,10.1,True,False,False,1,50,1,1
133.48,116.27,133.66,5.42,6.68,2.05,14.76,58.56,223.42,11.93,True,False,False,1,42,1,1
-398.17,571.65,572.39,21.36,43.91,9.54,3.22,66.11,648.08,-15.39,False,True,True,0,29,0,0
-204.67,626.93,453.41,-33.87,60.18,-54.35,81.97,71.33,319.84,95.94,False,True,True,0,67,0,0
150.02,65.2,158.51,5.58,6.3,3.39,10.78,33.53,228.2,11.05,False,False,True,1,13,0,1
413.15,-93.85,138.32,59.13,48.41,-92.27,40.12,109.74,-74.19,35.91,False,True,True,0,79,1,0
124.63,106.52,154.44,4.61,3.02,3.25,19.91,39.78,219.11,11.66,True,False,False,1,61,1,1
108.13,120.73,111.9,7.47,5.7,4.82,11.51,59.11,211.66,10.5,False,False,False,1,53,1,1
8.08,143.75,55.35,-16.72,-48.44,-94.85,65.09,134.31,570.94,4.61,False,True,True,0,17,1,0
141.62,130.08,157.9,6.63,5.06,4.02,17.43,53.73,224.12,10.35,True,False,False,1,15,0,1
380.51,449.09,138.26,-55.34,-16.38,-59.66,-73.92,-62.61,694.98,16.14,False,True,True,0,57,1,0
172.74,119.92,121.95,4.43,6.29,4.19,10.37,48.87,213.97,11.44,True,False,False,1,21,1,1
139.87,96.41,130.32,6.12,2.53,3.99,10.65,48.53,228.23,10.61,True,False,True,1,86,1,1
547.5,206.26,-247.08,-64.83,12.38,-42.74,79.85,-14.22,-133.21,-3.05,False,True,True,1,96,0,0
439.14,-232.43,-291.96,92.56,75.33,47.56,28.06,-14.58,404.82,43.09,True,True,True,0,71,1,0
277.9,-229.91,608.49,-42.34,-6.36,-29.9,82.97,145.83,459.37,51.8,False,True,True,0,84,1,0
622.78,-339.16,77.04,-42.34,-19.68,88.63,-30.37,108.0,-184.18,-81.21,False,False,True,0,42,1,0
151.89,135.53,145.15,9.22,4.01,3.75,12.11,56.05,210.19,10.68,True,True,True,1,89,1,1
136.37,64.53,154.42,9.31,2.53,3.55,11.59,48.94,218.22,10.43,True,False,False,1,75,1,1
114.3,74.81,164.26,4.64,2.34,3.4,13.06,54.33,221.8,10.19,True,False,False,1,98,1,1
119.52,113.92,162.3,8.59,4.98,2.84,11.02,52.44,212.1,11.54,True,False,True,1,45,0,1
159.1,62.5,157.28,7.48,2.48,3.11,18.57,45.21,224.34,10.79,True,False,True,1,40,1,1
156.56,131.65,143.76,8.92,4.52,2.64,13.74,44.43,210.95,10.49,True,False,False,1,36,1,1
532.32,6.2,-296.15,-86.17,-29.55,93.27,-52.28,-38.5,245.99,-47.45,False,False,True,0,32,0,0
-350.61,499.16,-80.32,-16.15,-26.41,-53.4,100.91,-47.04,-140.44,105.44,False,True,True,0,59,0,0
127.58,100.98,141.49,4.07,2.06,3.47,10.36,46.34,211.8,11.05,True,False,False,1,94,0,1
151.53,99.39,146.41,8.46,6.93,3.13,10.0,47.45,229.06,10.83,False,False,False,1,78,1,1
127.13,78.86,126.32,7.76,6.2,4.65,17.43,35.0,217.79,10.31,True,False,True,1,68,0,1
101.77,125.62,142.16,9.89,5.12,2.76,16.43,40.01,227.84,10.36,True,False,False,1,83,1,1
135.53,74.87,153.94,5.8,3.6,3.57,11.54,55.16,224.47,11.77,True,False,False,1,69,1,1
136.89,68.47,142.89,6.78,4.34,2.57,13.97,42.14,228.01,10.49,True,False,False,1,97,1,1
179.4,66.41,105.99,9.19,6.18,3.2,11.01,53.0,225.03,11.82,True,False,False,1,73,1,1
-35.06,464.81,452.85,-26.9,-38.3,46.03,11.43,151.67,120.54,52.39,False,True,True,0,28,0,0
102.77,105.13,135.39,8.86,6.53,3.73,11.92,37.01,217.74,10.29,True,False,False,1,89,0,1
279.37,336.09,460.13,23.72,94.25,63.77,98.31,127.46,655.57,50.17,False,True,True,1,13,0,0
448.83,278.31,-61.83,-66.07,-6.6,-42.17,-73.04,150.09,-78.29,-29.44,False,False,False,0,81,0,0
129.55,63.27,158.86,8.44,6.94,4.53,10.77,50.0,225.73,10.5,True,False,False,1,84,0,1
191.45,27.75,81.46,-64.69,10.51,2.74,-25.5,-61.08,463.03,46.68,False,False,False,0,50,0,0
-181.48,-56.94,360.54,100.84,-41.81,1.3,-56.69,64.2,-198.81,47.88,False,True,True,0,98,1,0
152.98,74.88,165.81,5.28,4.78,2.58,13.64,37.47,226.51,11.33,True,False,False,1,55,1,1
167.75,104.03,171.99,7.56,5.06,2.28,15.15,57.43,218.25,11.98,False,False,False,1,88,0,1
163.62,116.18,143.38,9.38,3.44,3.11,16.74,57.21,217.17,10.51,True,False,False,1,43,1,1
601.19,-223.16,618.1,73.49,71.17,4.48,-23.76,77.78,373.22,75.54,True,True,True,0,82,0,0
175.54,98.04,179.14,9.31,3.09,3.25,16.32,57.57,229.58,10.36,True,False,False,1,94,0,1
152.18,-169.43,523.37,49.75,-76.27,-24.79,-1.84,53.71,447.4,-7.48,False,True,True,0,14,1,0
172.1,113.38,174.53,9.34,6.24,3.55,17.34,31.91,220.66,10.14,True,False,False,1,13,0,1
118.08,94.78,123.16,7.27,4.96,2.5,18.61,56.66,229.75,11.63,False,False,False,1,58,1,1
121.07,70.34,151.69,6.2,2.49,2.88,14.76,45.58,229.37,11.07,True,False,False,1,94,1,1
673.95,481.67,395.35,33.6,-31.08,38.96,-15.02,-58.3,-152.64,-32.1,False,True,True,0,18,0,0
274.33,619.57,342.33,80.58,62.78,-72.49,-43.64,49.67,652.83,43.43,False,True,True,0,22,0,0
174.66,-279.17,526.56,-9.1,-40.14,0.54,103.15,72.26,648.87,-32.97,False,True,True,0,29,0,0
-57.71,325.04,120.67,42.08,2.81,-54.58,-58.21,-63.78,296.7,-88.17,False,True,True,0,41,0,0
135.67,78.59,173.45,8.82,5.55,4.64,17.75,31.89,229.6,10.8,True,False,False,1,76,1,1
448.77,38.33,528.19,-66.96,100.4,104.84,73.07,15.41,502.89,57.75,False,True,True,0,80,0,0
142.75,111.92,131.17,4.87,4.46,3.6,12.3,51.25,218.11,11.81,True,False,False,1,55,1,1
519.92,22.48,297.06,25.99,3.74,-70.13,85.32,42.91,670.12,110.91,False,True,True,0,86,1,0
534.85,-375.46,-214.79,-0.23,12.48,-26.42,74.3,27.75,583.69,-53.4,False,False,True,0,66,0,0
153.15,88.43,136.62,8.48,4.42,2.62,16.93,44.23,224.04,11.88,True,False,False,1,93,1,1
108.04,67.6,151.94,4.58,4.95,2.38,18.49,43.22,211.35,11.7,True,False,False,1,98,1,1
-4.68,465.94,-142.84,-50.88,96.01,89.71,54.72,51.92,424.07,-7.21,False,True,True,0,34,0,0
264.97,295.76,417.67,-64.7,37.3,35.11,10.56,136.51,35.32,70.18,False,True,True,1,77,0,0
160.58,86.51,154.76,6.14,3.49,2.52,18.58,34.19,216.24,11.81,True,False,False,1,83,0,1
-251.24,-409.6,419.64,20.99,-92.27,-15.84,116.13,3.75,363.86,108.33,False,True,True,1,70,1,0
-294.48,-4.86,-252.58,-70.96,10.64,-59.2,-10.37,153.22,-28.61,70.03,False,True,True,0,30,1,0
1.09,446.77,93.69,-72.7,14.74,51.56,54.48,79.79,614.15,36.3,True,True,True,0,72,1,0
321.9,242.1,30.5,-24.73,12.79,-0.45,43.46,156.42,583.71,85.29,False,True,True,0,55,1,0
126.76,111.25,133.32,4.17,6.97,2.83,11.08,59.42,210.82,10.84,True,False,False,1,18,0,1
102.94,121.39,135.22,6.38,2.56,2.49,14.45,30.63,214.32,10.13,True,False,False,1,49,1,1
451.44,-295.74,-302.0,-0.2,30.41,-95.55,-4.9,12.45,333.31,-51.56,False,True,True,0,78,0,0
-378.1,268.1,-301.84,39.13,-77.47,-5.86,-83.41,89.03,339.35,-65.54,False,True,False,0,63,0,0
419.18,-411.29,-229.51,65.55,-88.42,-88.94,11.48,137.71,222.26,82.12,False,True,True,0,66,0,0
146.83,93.67,111.78,4.49,4.88,2.04,16.56,50.08,224.81,10.49,True,False,True,1,29,1,1
142.78,101.58,137.09,6.02,6.96,2.06,15.82,37.8,220.96,11.28,True,False,False,1,81,0,1
545.91,263.73,-262.86,67.42,-47.06,-72.75,-63.07,40.39,421.22,-9.89,False,True,True,0,20,0,0
167.91,62.11,128.38,6.39,2.19,4.62,12.77,56.87,217.7,11.42,True,False,False,1,41,0,1
178.07,137.87,117.13,5.26,6.88,4.29,18.37,40.04,229.31,10.02,True,False,False,1,61,1,1
438.74,266.09,-330.2,-68.06,-93.74,20.27,70.11,78.94,50.64,25.82,False,True,True,0,43,0,0
390.34,578.66,239.02,108.1,2.91,-6.55,69.16,-21.68,48.96,-33.28,True,True,True,0,100,1,0
511.73,634.46,-316.71,28.01,-82.81,-72.41,98.82,146.3,128.82,79.14,False,True,True,0,23,0,0
157.25,67.78,141.72,5.24,3.45,4.4,19.89,41.71,219.96,10.81,True,False,False,1,46,1,1
172.74,-424.1,514.89,-95.55,-19.35,-16.56,-20.38,126.97,535.53,34.45,False,True,True,0,48,0,0
111.58,108.89,132.59,9.19,4.59,4.41,18.66,55.8,214.12,11.45,True,False,True,1,41,1,1
175.23,89.25,154.1,8.32,3.4,3.23,10.15,46.08,228.82,11.67,False,False,False,1,43,1,1
574.2,104.05,513.76,-51.4,-32.71,-88.87,-6.66,55.25,-121.56,110.05,False,True,True,0,58,0,0
167.76,91.86,-79.83,106.08,-68.61,-5.74,90.91,-67.25,472.34,-69.18,False,True,True,0,85,0,0
103.43,85.62,173.57,7.55,4.68,4.1,14.89,30.01,214.85,10.16,True,False,False,1,34,1,1
110.59,136.3,100.65,9.17,6.5,4.49,15.19,39.23,229.27,11.05,True,False,False,1,62,0,1
159.85,103.99,109.14,5.41,2.15,3.39,14.26,46.14,228.86,10.81,True,True,False,1,37,0,1
168.82,103.17,450.89,6.52,-2.88,-19.37,-13.75,-67.24,676.72,-69.36,False,True,True,0,78,1,0
-232.12,284.18,187.38,60.64,-89.68,-60.76,-12.85,121.78,412.83,76.57,False,True,True,0,84,0,0
308.17,437.56,351.67,54.11,-24.4,31.83,-50.76,16.39,564.44,58.16,False,True,True,0,36,0,0
-275.81,319.61,58.62,17.24,-39.68,33.71,117.15,46.06,149.2,65.6,False,True,True,1,77,1,0
577.93,236.19,165.25,80.93,-39.33,4.73,-84.49,61.48,511.11,13.88,True,True,True,0,14,0,0
111.85,-387.29,679.48,-52.7,22.21,-60.08,-47.34,77.72,443.63,52.46,False,False,True,1,31,1,0
149.15,122.02,108.8,8.97,4.06,4.44,16.77,43.66,216.56,11.06,True,False,False,1,38,1,1
-355.14,-343.9,-385.04,-8.09,62.58,-55.0,-54.65,19.7,704.07,106.45,False,True,True,0,84,0,0
174.81,69.61,129.48,4.03,4.13,2.92,17.69,50.29,214.48,11.78,True,False,False,1,36,1,1
103.08,103.87,137.38,4.58,2.54,4.25,17.05,56.41,228.38,10.44,False,False,False,1,56,1,1
111.51,82.14,121.64,9.64,3.03,3.21,18.3,53.81,218.37,10.09,True,False,True,1,87,1,1
-364.92,316.14,456.53,-56.69,59.9,70.54,-42.65,143.96,234.73,7.22,False,True,True,0,40,0,0
529.15,68.74,297.22,-82.59,-77.62,-57.98,61.81,1.44,-16.86,-27.47,False,True,True,0,68,1,0
269.34,-331.02,58.76,-61.52,-18.56,-64.32,-17.6,95.91,-278.77,18.98,False,True,True,0,55,0,0
578.19,-64.25,-156.96,97.89,-65.72,30.24,-43.85,63.87,188.71,40.34,False,True,True,0,77,0,0
156.18,83.14,119.29,9.69,6.95,4.09,12.4,59.44,212.89,10.26,False,False,False,1,69,0,1
113.56,113.81,149.87,8.24,5.38,2.9,11.17,33.75,224.94,11.31,True,False,False,1,87,1,1
-80.56,256.68,401.22,97.74,90.62,36.61,57.47,-29.0,491.78,-63.71,False,True,True,0,57,1,0
179.25,86.74,144.43,9.82,6.18,2.76,13.69,55.45,226.17,10.73,True,False,False,1,41,1,1
105.79,70.42,139.74,5.14,3.92,4.32,18.39,45.76,228.77,11.26,True,False,False,1,76,1,1
158.21,115.32,175.64,4.17,4.81,3.41,16.96,52.73,215.43,10.35,True,False,False,1,87,1,1
139.4,116.2,116.07,5.61,5.59,3.36,10.24,48.24,212.62,11.4,False,False,False,1,99,0,1
-60.81,3.43,-229.3,-7.34,-46.15,-84.79,15.13,-16.05,-229.56,92.01,False,True,True,0,90,1,0
170.76,122.65,175.99,7.71,3.64,4.24,15.4,45.31,227.22,10.54,True,True,True,1,63,1,1
399.39,179.63,-291.93,52.55,24.05,0.31,81.63,-26.44,-273.86,108.42,False,True,False,0,37,1,0
281.11,525.51,635.43,13.52,-16.93,-20.32,-32.47,114.25,-223.31,-12.21,False,True,True,0,12,1,0
153.39,78.57,179.7,4.33,5.62,2.69,16.53,49.37,222.15,10.17,True,False,False,1,47,1,1
141.53,84.84,159.79,9.51,3.09,3.81,14.42,46.28,223.04,11.55,True,False,False,1,49,0,1
252.1,-399.54,671.6,-65.58,-87.9,43.61,29.86,126.88,708.06,-85.33,False,True,True,0,49,1,0
107.07,93.01,125.47,7.62,2.89,2.74,16.42,31.55,229.97,10.47,True,False,False,1,14,0,1
120.65,624.23,-50.46,19.5,-43.43,3.62,119.18,22.57,409.58,86.06,False,True,True,0,63,0,0
152.5,109.58,114.21,6.1,6.59,2.56,16.12,33.54,227.71,11.65,True,False,True,1,84,1,1
162.96,128.5,167.03,4.57,3.8,2.65,16.29,44.04,218.61,11.99,True,True,False,1,70,1,1
619.06,207.46,42.47,-16.11,4.01,95.71,-65.89,123.66,-209.12,105.68,False,True,False,0,41,0,0
156.85,131.5,179.82,4.78,2.88,4.48,10.63,49.55,228.15,10.05,True,False,False,0,83,0,1
188.75,-129.66,621.51,67.67,53.43,59.68,30.77,62.12,587.18,-40.65,False,True,True,0,92,0,0
496.56,-193.82,-205.16,20.23,-30.71,14.69,41.72,-42.59,-37.66,-22.97,False,True,True,0,60,1,0
164.18,67.48,133.18,5.98,5.6,4.76,13.79,55.65,219.09,11.21,True,False,False,1,22,1,1
173.52,86.87,129.35,5.93,6.29,3.67,19.01,51.22,217.54,11.16,True,True,False,1,94,0,1
611.0,580.28,40.6,-90.92,-74.33,-80.21,-82.43,68.82,-4.8,-77.32,False,True,True,0,78,1,0
179.94,-57.3,364.41,72.73,12.96,23.92,0.76,73.26,267.02,8.84,False,True,True,0,15,1,0
143.51,126.32,175.94,7.08,5.95,3.6,18.89,48.87,217.94,11.49,True,False,True,1,52,0,1
